date,hour,lines,free_hours,wrk_hours,income,expns,accidents,weather,marketshre_chng
2011-10-29,17:00:00,326,56,24,112.2,286.05,0,sunny,-0.74
2011-10-29,18:00:00,173,70,10,192.8,125.75,0,cloudy,-0.39
2011-10-29,19:00:00,100,80,0,0,11.25,0,sunny,0.68
2011-10-29,20:00:00,86,75,5,83,68.5,0,sunny,0.43
2011-10-29,21:00:00,0,0,0,0,11.25,1,sunny,0.48
2011-10-29,22:00:00,0,0,0,0,11.25,0,cloudy,-0.39
2011-10-29,23:00:00,0,0,0,0,11.25,0,sunny,-0.29
2011-10-30,00:00:00,0,0,0,0,11.25,0,sunny,-0.21
2011-10-30,01:00:00,0,0,0,0,11.25,1,cloudy,-0.31
2011-10-30,02:00:00,0,0,0,0,11.25,0,sunny,0.55
2011-10-30,03:00:00,0,0,0,0,11.25,0,sunny,0.17
2011-10-30,04:00:00,0,0,0,0,11.25,0,sunny,0.21
2011-10-30,05:00:00,0,0,0,0,11.25,0,sunny,-0.93
2011-10-30,06:00:00,0,0,0,0,11.25,1,sunny,0.25
2011-10-30,07:00:00,440,80,0,0,11.25,0,sunny,-0.7
2011-10-30,08:00:00,313,51,29,162.4,343.3,0,cloudy,-0.26
2011-10-30,09:00:00,414,51,29,90.4,343.3,0,sunny,-0.69
2011-10-30,10:00:00,238,74,6,130.9,79.95,0,cloudy,-0.24
2011-10-30,11:00:00,418,54,26,109.7,308.95,0,cloudy,-0.3
2011-10-30,12:00:00,355,58,22,61.6,263.15,0,cloudy,-0.33
2011-10-30,13:00:00,12,62,18,134.1,217.35,0,cloudy,-0.65
2011-10-30,14:00:00,247,58,22,153,263.15,0,sunny,-0.85
2011-10-30,15:00:00,159,67,13,63.4,160.1,1,sunny,-0.2
2011-10-30,16:00:00,94,51,29,118.8,343.3,0,cloudy,0.85
2011-10-30,17:00:00,364,65,15,143.8,183,0,cloudy,-0.65
2011-10-30,18:00:00,248,66,14,77.6,171.55,0,sunny,-0.65
2011-10-30,19:00:00,117,67,13,49.1,160.1,0,cloudy,0.56
2011-10-30,20:00:00,361,77,3,93.5,45.6,0,sunny,-0.26
2011-10-30,21:00:00,0,0,0,0,11.25,0,sunny,0.66
2011-10-30,22:00:00,0,0,0,0,11.25,0,cloudy,0.32
2011-10-30,23:00:00,0,0,0,0,11.25,0,sunny,-0.74
2011-10-31,00:00:00,0,0,0,0,11.25,0,sunny,-0.54
2011-10-31,01:00:00,0,0,0,0,11.25,0,cloudy,-0.67
2011-10-31,02:00:00,0,0,0,0,11.25,0,sunny,-0.12
2011-10-31,03:00:00,0,0,0,0,11.25,0,sunny,0.18
2011-10-31,04:00:00,0,0,0,0,11.25,0,cloudy,0.37
2011-10-31,05:00:00,0,0,0,0,11.25,0,sunny,0.94
2011-10-31,06:00:00,0,0,0,0,11.25,0,sunny,-0.88
2011-10-31,07:00:00,402,60,20,121.6,240.25,0,cloudy,-0.33
2011-10-31,08:00:00,362,74,6,125.8,79.95,0,sunny,-0.07
2011-10-31,09:00:00,456,69,11,157.6,137.2,0,sunny,-0.33
2011-10-31,10:00:00,95,56,24,182.7,286.05,0,sunny,0.64
2011-10-31,11:00:00,368,73,7,70.6,91.4,0,sunny,-0.89
2011-10-31,12:00:00,440,75,5,155.9,68.5,0,sunny,0.9
2011-10-31,13:00:00,2,63,17,150.1,205.9,0,sunny,-0.86
2011-10-31,14:00:00,324,77,3,166.2,45.6,0,sunny,-0.57
2011-10-31,15:00:00,293,73,7,192.1,91.4,0,cloudy,0.57
2011-10-31,16:00:00,136,80,0,0,11.25,0,cloudy,-0.66
2011-10-31,17:00:00,272,70,10,125.4,125.75,0,cloudy,-0.21
2011-10-31,18:00:00,68,70,10,106.8,125.75,0,cloudy,0.79
2011-10-31,19:00:00,107,74,6,41.5,79.95,0,cloudy,-0.19
2011-10-31,20:00:00,440,69,11,185.8,137.2,1,cloudy,0.52
2011-10-31,21:00:00,0,0,0,0,11.25,0,cloudy,-0.1
2011-10-31,22:00:00,0,0,0,0,11.25,0,cloudy,-0.2
2011-10-31,23:00:00,0,0,0,0,11.25,0,sunny,0.8
2011-11-01,00:00:00,0,0,0,0,11.25,0,sunny,0.79
2011-11-01,01:00:00,0,0,0,0,11.25,0,cloudy,0.37
2011-11-01,02:00:00,0,0,0,0,11.25,0,sunny,0.68
2011-11-01,03:00:00,0,0,0,0,11.25,0,sunny,0.72
2011-11-01,04:00:00,0,0,0,0,11.25,0,sunny,1
2011-11-01,05:00:00,0,0,0,0,11.25,0,cloudy,0.81
2011-11-01,06:00:00,0,0,0,0,11.25,1,cloudy,0.02
2011-11-01,07:00:00,406,50,30,155.5,354.75,0,sunny,-0.71
2011-11-01,08:00:00,470,52,28,62.3,331.85,0,sunny,-0.16
2011-11-01,09:00:00,480,64,16,112.4,194.45,0,sunny,-0.34
2011-11-01,10:00:00,176,52,28,69.9,331.85,0,sunny,0.16
2011-11-01,11:00:00,77,66,14,101.4,171.55,0,sunny,0.05
2011-11-01,12:00:00,80,65,15,56.7,183,0,sunny,-0.87
2011-11-01,13:00:00,199,57,23,47.6,274.6,0,sunny,-0.24
2011-11-01,14:00:00,453,53,27,51.1,320.4,0,sunny,-0.5
2011-11-01,15:00:00,173,67,13,38.1,160.1,0,cloudy,-0.63
2011-11-01,16:00:00,275,55,25,54.9,297.5,1,sunny,0.96
2011-11-01,17:00:00,56,54,26,78.9,308.95,0,cloudy,0.99
2011-11-01,18:00:00,53,66,14,99.9,171.55,0,sunny,-0.09
2011-11-01,19:00:00,112,71,9,151.7,114.3,0,sunny,0.3
2011-11-01,20:00:00,406,54,26,60.7,308.95,0,sunny,-0.39
2011-11-01,21:00:00,0,0,0,0,11.25,0,sunny,0.55
2011-11-01,22:00:00,0,0,0,0,11.25,0,sunny,0.54
2011-11-01,23:00:00,0,0,0,0,11.25,0,cloudy,-0.3
2011-11-02,00:00:00,0,0,0,0,11.25,0,sunny,-0.68
2011-11-02,01:00:00,0,0,0,0,11.25,0,cloudy,-0.72
2011-11-02,02:00:00,0,0,0,0,11.25,0,sunny,-0.75
2011-11-02,03:00:00,0,0,0,0,11.25,1,sunny,-0.39
2011-11-02,04:00:00,0,0,0,0,11.25,0,cloudy,-0.47
2011-11-02,05:00:00,0,0,0,0,11.25,1,cloudy,-0.91
2011-11-02,06:00:00,0,0,0,0,11.25,0,sunny,1
2011-11-02,07:00:00,424,72,8,112.3,102.85,1,cloudy,0.76
2011-11-02,08:00:00,441,56,24,167,286.05,0,sunny,0.57
2011-11-02,09:00:00,379,74,6,146.5,79.95,0,sunny,-0.15
2011-11-02,10:00:00,292,78,2,170.7,34.15,0,cloudy,-0.34
2011-11-02,11:00:00,459,78,2,112.6,34.15,0,sunny,0.06
2011-11-02,12:00:00,259,67,13,139.1,160.1,0,sunny,0.95
2011-11-02,13:00:00,27,69,11,26.4,137.2,0,sunny,-0.09
2011-11-02,14:00:00,19,53,27,94.4,320.4,0,sunny,0.6
2011-11-02,15:00:00,135,50,30,87.7,354.75,0,sunny,0.67
2011-11-02,16:00:00,441,72,8,192,102.85,0,sunny,0.36
2011-11-02,17:00:00,489,79,1,126.4,22.7,0,sunny,-0.05
2011-11-02,18:00:00,361,76,4,95.5,57.05,0,sunny,0.85
2011-11-02,19:00:00,244,64,16,41.2,194.45,0,sunny,-0.29
2011-11-02,20:00:00,360,56,24,186.4,286.05,0,sunny,0.07
2011-11-02,21:00:00,0,0,0,0,11.25,0,sunny,0.5
2011-11-02,22:00:00,0,0,0,0,11.25,0,sunny,-0.65
2011-11-02,23:00:00,0,0,0,0,11.25,0,sunny,-0.48
2011-11-03,00:00:00,0,0,0,0,11.25,0,sunny,-0.73
2011-11-03,01:00:00,0,0,0,0,11.25,0,sunny,-0.29
2011-11-03,02:00:00,0,0,0,0,11.25,0,sunny,0.99
2011-11-03,03:00:00,0,0,0,0,11.25,0,sunny,-0.05
2011-11-03,04:00:00,0,0,0,0,11.25,0,cloudy,-0.62
2011-11-03,05:00:00,0,0,0,0,11.25,1,cloudy,-0.03
2011-11-03,06:00:00,0,0,0,0,11.25,0,sunny,0.95
2011-11-03,07:00:00,307,65,15,166.5,183,0,sunny,0.35
2011-11-03,08:00:00,63,55,25,54,297.5,1,sunny,-0.97
2011-11-03,09:00:00,298,67,13,167,160.1,0,cloudy,-0.93
2011-11-03,10:00:00,26,74,6,19.8,79.95,0,sunny,0.13
2011-11-03,11:00:00,263,69,11,43.8,137.2,0,cloudy,0.73
2011-11-03,12:00:00,49,57,23,124.1,274.6,0,cloudy,0.18
2011-11-03,13:00:00,498,59,21,79,251.7,1,sunny,0.15
2011-11-03,14:00:00,117,67,13,155.6,160.1,0,sunny,0.62
2011-11-03,15:00:00,30,66,14,86.1,171.55,0,sunny,-0.95
2011-11-03,16:00:00,407,66,14,56.8,171.55,0,cloudy,-0.89
2011-11-03,17:00:00,379,70,10,45.5,125.75,0,cloudy,0.13
2011-11-03,18:00:00,268,67,13,113.6,160.1,0,sunny,-0.69
2011-11-03,19:00:00,84,79,1,104.5,22.7,0,cloudy,-0.57
2011-11-03,20:00:00,447,71,9,113.9,114.3,0,sunny,-0.38
2011-11-03,21:00:00,0,0,0,0,11.25,0,sunny,0.25
2011-11-03,22:00:00,0,0,0,0,11.25,0,sunny,0.85
2011-11-03,23:00:00,0,0,0,0,11.25,0,sunny,-0.25
2011-11-04,00:00:00,0,0,0,0,11.25,0,sunny,0.29
2011-11-04,01:00:00,0,0,0,0,11.25,0,sunny,0.34
2011-11-04,02:00:00,0,0,0,0,11.25,1,cloudy,-0.38
2011-11-04,03:00:00,0,0,0,0,11.25,0,cloudy,-0.94
2011-11-04,04:00:00,0,0,0,0,11.25,0,sunny,0.36
2011-11-04,05:00:00,0,0,0,0,11.25,0,cloudy,-0.46
2011-11-04,06:00:00,0,0,0,0,11.25,0,sunny,0.06
2011-11-04,07:00:00,244,55,25,136.5,297.5,0,cloudy,0.44
2011-11-04,08:00:00,489,55,25,27.4,297.5,0,sunny,0.15
2011-11-04,09:00:00,195,76,4,183.9,57.05,0,cloudy,-0.26
2011-11-04,10:00:00,277,58,22,33.7,263.15,0,sunny,-0.4
2011-11-04,11:00:00,160,51,29,155.5,343.3,0,sunny,-0.18
2011-11-04,12:00:00,140,65,15,189.2,183,0,cloudy,0.71
2011-11-04,13:00:00,472,70,10,187.4,125.75,0,sunny,-0.18
2011-11-04,14:00:00,403,73,7,166.3,91.4,0,sunny,-0.6
2011-11-04,15:00:00,403,65,15,51.8,183,0,sunny,-0.09
2011-11-04,16:00:00,175,56,24,118.7,286.05,0,sunny,0.82
2011-11-04,17:00:00,394,71,9,148.3,114.3,0,cloudy,0.45
2011-11-04,18:00:00,6,53,27,110.3,320.4,0,cloudy,-0.33
2011-11-04,19:00:00,438,76,4,78.9,57.05,0,cloudy,-0.36
2011-11-04,20:00:00,276,61,19,20.4,228.8,0,cloudy,0.26
2011-11-04,21:00:00,0,0,0,0,11.25,0,cloudy,0.8
2011-11-04,22:00:00,0,0,0,0,11.25,0,cloudy,-0.92
2011-11-04,23:00:00,0,0,0,0,11.25,0,sunny,-0.98
2011-11-05,00:00:00,0,0,0,0,11.25,0,cloudy,0.18
2011-11-05,01:00:00,0,0,0,0,11.25,0,sunny,-0.41
2011-11-05,02:00:00,0,0,0,0,11.25,0,sunny,0.08
2011-11-05,03:00:00,0,0,0,0,11.25,0,cloudy,0.05
2011-11-05,04:00:00,0,0,0,0,11.25,1,sunny,0.29
2011-11-05,05:00:00,0,0,0,0,11.25,0,sunny,0.17
2011-11-05,06:00:00,0,0,0,0,11.25,0,sunny,0.98
2011-11-05,07:00:00,329,73,7,127.1,91.4,0,cloudy,0.55
2011-11-05,08:00:00,150,63,17,29.5,205.9,0,sunny,-0.59
2011-11-05,09:00:00,164,52,28,171.6,331.85,0,sunny,-0.04
2011-11-05,10:00:00,4,78,2,65,34.15,0,sunny,-0.86
2011-11-05,11:00:00,103,63,17,145,205.9,0,cloudy,0.18
2011-11-05,12:00:00,58,65,15,101.3,183,0,sunny,0.12
2011-11-05,13:00:00,216,63,17,77.4,205.9,0,sunny,0.48
2011-11-05,14:00:00,250,79,1,22.1,22.7,0,cloudy,0.23
2011-11-05,15:00:00,79,79,1,71,22.7,0,sunny,-0.22
2011-11-05,16:00:00,278,73,7,158.5,91.4,0,sunny,0.82
2011-11-05,17:00:00,479,51,29,47.1,343.3,0,cloudy,0.47
2011-11-05,18:00:00,328,67,13,79.1,160.1,0,cloudy,0.69
2011-11-05,19:00:00,475,73,7,64.2,91.4,0,sunny,-0.75
2011-11-05,20:00:00,118,55,25,171.8,297.5,0,sunny,0.32
2011-11-05,21:00:00,0,0,0,0,11.25,0,sunny,0.01
2011-11-05,22:00:00,0,0,0,0,11.25,0,cloudy,0.98
2011-11-05,23:00:00,0,0,0,0,11.25,0,cloudy,-0.36
2011-11-06,00:00:00,0,0,0,0,11.25,0,cloudy,0.6
2011-11-06,01:00:00,0,0,0,0,11.25,0,cloudy,0.87
2011-11-06,02:00:00,0,0,0,0,11.25,0,cloudy,-0.49
2011-11-06,03:00:00,0,0,0,0,11.25,0,sunny,-0.27
2011-11-06,04:00:00,0,0,0,0,11.25,0,cloudy,-0.76
2011-11-06,05:00:00,0,0,0,0,11.25,0,sunny,-1
2011-11-06,06:00:00,0,0,0,0,11.25,0,sunny,-0.27
2011-11-06,07:00:00,465,59,21,166.8,251.7,0,cloudy,0.41
2011-11-06,08:00:00,189,77,3,35.7,45.6,0,cloudy,0.77
2011-11-06,09:00:00,156,77,3,73.8,45.6,0,sunny,-0.23
2011-11-06,10:00:00,104,56,24,83.8,286.05,0,cloudy,0.17
2011-11-06,11:00:00,388,59,21,188.6,251.7,0,cloudy,-0.66
2011-11-06,12:00:00,172,65,15,179.1,183,0,cloudy,-0.21
2011-11-06,13:00:00,265,61,19,126.9,228.8,0,sunny,0.14
2011-11-06,14:00:00,408,79,1,58.6,22.7,1,sunny,0.34
2011-11-06,15:00:00,352,77,3,121.9,45.6,0,cloudy,-0.77
2011-11-06,16:00:00,366,56,24,102.6,286.05,0,sunny,-0.57
2011-11-06,17:00:00,265,62,18,175.9,217.35,0,sunny,-0.45
2011-11-06,18:00:00,339,72,8,21.9,102.85,1,sunny,0.28
2011-11-06,19:00:00,325,65,15,177.4,183,0,cloudy,0.28
2011-11-06,20:00:00,57,77,3,65,45.6,0,sunny,0.58
2011-11-06,21:00:00,0,0,0,0,11.25,0,cloudy,-0.24
2011-11-06,22:00:00,0,0,0,0,11.25,0,sunny,0.15
2011-11-06,23:00:00,0,0,0,0,11.25,0,sunny,0.35
2011-11-07,00:00:00,0,0,0,0,11.25,0,sunny,-0.29
2011-11-07,01:00:00,0,0,0,0,11.25,0,cloudy,0.72
2011-11-07,02:00:00,0,0,0,0,11.25,0,sunny,0.8
2011-11-07,03:00:00,0,0,0,0,11.25,0,sunny,-0.41
2011-11-07,04:00:00,0,0,0,0,11.25,0,sunny,-0.84
2011-11-07,05:00:00,0,0,0,0,11.25,0,sunny,-0.33
2011-11-07,06:00:00,0,0,0,0,11.25,0,sunny,-0.58
2011-11-07,07:00:00,232,52,28,28.1,331.85,1,cloudy,-0.55
2011-11-07,08:00:00,226,80,0,0,11.25,0,sunny,-0.24
2011-11-07,09:00:00,374,76,4,112.7,57.05,0,sunny,-0.7
2011-11-07,10:00:00,473,70,10,91.7,125.75,0,sunny,-0.35
2011-11-07,11:00:00,204,66,14,57.9,171.55,0,sunny,0.28
2011-11-07,12:00:00,74,54,26,34.9,308.95,0,sunny,-0.17
2011-11-07,13:00:00,494,60,20,59,240.25,0,cloudy,0.29
2011-11-07,14:00:00,152,77,3,178.2,45.6,0,sunny,0.4
2011-11-07,15:00:00,333,67,13,33.9,160.1,0,cloudy,-0.54
2011-11-07,16:00:00,323,67,13,60.3,160.1,0,sunny,0.39
2011-11-07,17:00:00,113,80,0,0,11.25,1,sunny,0.77
2011-11-07,18:00:00,480,53,27,92.6,320.4,0,sunny,0.99
2011-11-07,19:00:00,1,65,15,23.2,183,1,sunny,0.86
2011-11-07,20:00:00,475,67,13,31.7,160.1,0,sunny,0.67
2011-11-07,21:00:00,0,0,0,0,11.25,0,sunny,-0.77
2011-11-07,22:00:00,0,0,0,0,11.25,0,sunny,-0.33
2011-11-07,23:00:00,0,0,0,0,11.25,1,sunny,-0.13
2011-11-08,00:00:00,0,0,0,0,11.25,0,cloudy,-0.39
2011-11-08,01:00:00,0,0,0,0,11.25,1,sunny,-0.52
2011-11-08,02:00:00,0,0,0,0,11.25,0,sunny,0.1
2011-11-08,03:00:00,0,0,0,0,11.25,0,sunny,-0.26
2011-11-08,04:00:00,0,0,0,0,11.25,0,sunny,-0.64
2011-11-08,05:00:00,0,0,0,0,11.25,0,cloudy,-0.4
2011-11-08,06:00:00,0,0,0,0,11.25,0,cloudy,-0.97
2011-11-08,07:00:00,465,62,18,181.6,217.35,0,sunny,-0.24
2011-11-08,08:00:00,4,65,15,91.2,183,0,sunny,-0.76
2011-11-08,09:00:00,427,80,0,0,11.25,0,sunny,-0.36
2011-11-08,10:00:00,430,55,25,141.4,297.5,0,cloudy,-0.02
2011-11-08,11:00:00,295,76,4,92.3,57.05,0,cloudy,-0.02
2011-11-08,12:00:00,346,73,7,56.2,91.4,0,cloudy,-0.36
2011-11-08,13:00:00,132,65,15,58.1,183,0,cloudy,0.87
2011-11-08,14:00:00,303,78,2,143.9,34.15,0,cloudy,0.73
2011-11-08,15:00:00,286,62,18,106.9,217.35,0,sunny,-0.9
2011-11-08,16:00:00,370,70,10,106.9,125.75,0,sunny,-0.05
2011-11-08,17:00:00,141,52,28,73.7,331.85,0,sunny,-0.54
2011-11-08,18:00:00,210,50,30,113.9,354.75,0,cloudy,-0.07
2011-11-08,19:00:00,182,72,8,182.5,102.85,0,sunny,0.95
2011-11-08,20:00:00,122,51,29,35.2,343.3,0,sunny,-0.96
2011-11-08,21:00:00,0,0,0,0,11.25,0,cloudy,0.51
2011-11-08,22:00:00,0,0,0,0,11.25,0,sunny,-0.08
2011-11-08,23:00:00,0,0,0,0,11.25,0,cloudy,-0.87
2011-11-09,00:00:00,0,0,0,0,11.25,0,cloudy,-0.3
2011-11-09,01:00:00,0,0,0,0,11.25,0,sunny,0.88
2011-11-09,02:00:00,0,0,0,0,11.25,0,sunny,0.54
2011-11-09,03:00:00,0,0,0,0,11.25,0,cloudy,0.31
2011-11-09,04:00:00,0,0,0,0,11.25,1,sunny,-0.83
2011-11-09,05:00:00,0,0,0,0,11.25,0,cloudy,-0.95
2011-11-09,06:00:00,0,0,0,0,11.25,0,sunny,0.96
2011-11-09,07:00:00,232,73,7,120,91.4,0,sunny,-0.82
2011-11-09,08:00:00,130,73,7,93.8,91.4,0,sunny,0.74
2011-11-09,09:00:00,358,74,6,177,79.95,0,sunny,0.16
2011-11-09,10:00:00,15,55,25,162,297.5,0,sunny,-0.38
2011-11-09,11:00:00,443,79,1,187.6,22.7,0,sunny,0.24
2011-11-09,12:00:00,282,62,18,126.7,217.35,0,sunny,-0.38
2011-11-09,13:00:00,348,64,16,102.9,194.45,0,cloudy,0.84
2011-11-09,14:00:00,179,73,7,48.8,91.4,0,sunny,-0.7
2011-11-09,15:00:00,486,67,13,164.4,160.1,0,sunny,-0.95
2011-11-09,16:00:00,168,61,19,81.5,228.8,0,cloudy,0.13
2011-11-09,17:00:00,389,78,2,115.6,34.15,0,sunny,0.95
2011-11-09,18:00:00,489,65,15,86,183,0,sunny,0.92
2011-11-09,19:00:00,411,55,25,147.9,297.5,0,sunny,0.33
2011-11-09,20:00:00,254,68,12,156.2,148.65,0,sunny,-0.73
2011-11-09,21:00:00,0,0,0,0,11.25,0,cloudy,0.38
2011-11-09,22:00:00,0,0,0,0,11.25,0,sunny,-0.8
2011-11-09,23:00:00,0,0,0,0,11.25,0,sunny,0.91
2011-11-10,00:00:00,0,0,0,0,11.25,0,sunny,0.75
2011-11-10,01:00:00,0,0,0,0,11.25,0,sunny,0.79
2011-11-10,02:00:00,0,0,0,0,11.25,0,cloudy,0.78
2011-11-10,03:00:00,0,0,0,0,11.25,0,cloudy,-0.78
2011-11-10,04:00:00,0,0,0,0,11.25,1,sunny,0.85
2011-11-10,05:00:00,0,0,0,0,11.25,0,cloudy,-0.26
2011-11-10,06:00:00,0,0,0,0,11.25,0,cloudy,0.73
2011-11-10,07:00:00,242,71,9,64.7,114.3,1,cloudy,0.49
2011-11-10,08:00:00,274,68,12,97,148.65,0,sunny,-0.51
2011-11-10,09:00:00,453,65,15,94,183,0,cloudy,0.37
2011-11-10,10:00:00,267,58,22,193.4,263.15,0,sunny,-0.61
2011-11-10,11:00:00,200,65,15,90,183,0,sunny,-0.78
2011-11-10,12:00:00,109,55,25,121.8,297.5,0,sunny,-0.57
2011-11-10,13:00:00,160,69,11,88.4,137.2,0,sunny,0.04
2011-11-10,14:00:00,192,80,0,0,11.25,1,sunny,0.4
2011-11-10,15:00:00,122,52,28,103.3,331.85,0,sunny,0.05
2011-11-10,16:00:00,431,51,29,24.9,343.3,0,cloudy,-0.44
2011-11-10,17:00:00,418,80,0,0,11.25,0,sunny,0.74
2011-11-10,18:00:00,386,68,12,115.9,148.65,0,cloudy,0.44
2011-11-10,19:00:00,225,66,14,153.3,171.55,0,cloudy,-0.6
2011-11-10,20:00:00,112,78,2,135,34.15,1,sunny,-0.18
2011-11-10,21:00:00,0,0,0,0,11.25,0,sunny,-0.41
2011-11-10,22:00:00,0,0,0,0,11.25,0,sunny,-0.59
2011-11-10,23:00:00,0,0,0,0,11.25,0,cloudy,-0.95
2011-11-11,00:00:00,0,0,0,0,11.25,0,cloudy,0.94
2011-11-11,01:00:00,0,0,0,0,11.25,0,sunny,-0.69
2011-11-11,02:00:00,0,0,0,0,11.25,0,sunny,-0.76
2011-11-11,03:00:00,0,0,0,0,11.25,0,sunny,0.37
2011-11-11,04:00:00,0,0,0,0,11.25,0,sunny,-0.25
2011-11-11,05:00:00,0,0,0,0,11.25,0,sunny,-0.87
2011-11-11,06:00:00,0,0,0,0,11.25,0,sunny,0.31
2011-11-11,07:00:00,432,72,8,192.6,102.85,0,cloudy,0.75
2011-11-11,08:00:00,477,62,18,46.6,217.35,0,cloudy,0.63
2011-11-11,09:00:00,483,51,29,186.7,343.3,0,sunny,-0.79
2011-11-11,10:00:00,336,74,6,33.9,79.95,1,sunny,0.55
2011-11-11,11:00:00,230,74,6,125.8,79.95,0,sunny,-0.48
2011-11-11,12:00:00,260,74,6,114.8,79.95,0,sunny,0.81
2011-11-11,13:00:00,33,68,12,128.8,148.65,0,cloudy,0.05
2011-11-11,14:00:00,373,64,16,172.3,194.45,1,sunny,0.6
2011-11-11,15:00:00,213,78,2,58.1,34.15,0,sunny,-0.87
2011-11-11,16:00:00,113,53,27,122.1,320.4,0,sunny,0.75
2011-11-11,17:00:00,103,69,11,140,137.2,1,sunny,0.94
2011-11-11,18:00:00,421,80,0,0,11.25,0,sunny,-0.77
2011-11-11,19:00:00,448,77,3,38,45.6,0,cloudy,-0.06
2011-11-11,20:00:00,78,74,6,186.3,79.95,0,sunny,-0.25
2011-11-11,21:00:00,0,0,0,0,11.25,0,cloudy,0.42
2011-11-11,22:00:00,0,0,0,0,11.25,0,sunny,0.83
2011-11-11,23:00:00,0,0,0,0,11.25,0,sunny,0.07
2011-11-12,00:00:00,0,0,0,0,11.25,1,sunny,-0.79
2011-11-12,01:00:00,0,0,0,0,11.25,0,sunny,0.53
2011-11-12,02:00:00,0,0,0,0,11.25,0,sunny,0.43
2011-11-12,03:00:00,0,0,0,0,11.25,0,sunny,0.84
2011-11-12,04:00:00,0,0,0,0,11.25,0,sunny,0.88
2011-11-12,05:00:00,0,0,0,0,11.25,0,sunny,-0.46
2011-11-12,06:00:00,0,0,0,0,11.25,0,sunny,0.28
2011-11-12,07:00:00,214,54,26,187.5,308.95,1,sunny,-0.34
2011-11-12,08:00:00,21,65,15,164.1,183,0,sunny,-0.13
2011-11-12,09:00:00,101,52,28,162.8,331.85,0,sunny,0.93
2011-11-12,10:00:00,421,54,26,95.2,308.95,1,sunny,-0.6
2011-11-12,11:00:00,383,55,25,73.5,297.5,0,cloudy,-0.59
2011-11-12,12:00:00,85,66,14,188.7,171.55,0,sunny,0.02
2011-11-12,13:00:00,466,61,19,86,228.8,0,sunny,0.88
2011-11-12,14:00:00,371,74,6,115.6,79.95,0,sunny,0.4
2011-11-12,15:00:00,16,56,24,85.5,286.05,0,cloudy,-0.62
2011-11-12,16:00:00,355,69,11,115,137.2,1,sunny,-0.66
2011-11-12,17:00:00,454,80,0,0,11.25,0,sunny,-0.87
2011-11-12,18:00:00,317,72,8,78.4,102.85,0,sunny,0.87
2011-11-12,19:00:00,129,76,4,190.1,57.05,0,sunny,0.32
2011-11-12,20:00:00,204,66,14,187.9,171.55,0,sunny,0.5
2011-11-12,21:00:00,0,0,0,0,11.25,0,cloudy,-0.37
2011-11-12,22:00:00,0,0,0,0,11.25,0,sunny,-0.85
2011-11-12,23:00:00,0,0,0,0,11.25,0,cloudy,0.67
2011-11-13,00:00:00,0,0,0,0,11.25,0,sunny,0.24
2011-11-13,01:00:00,0,0,0,0,11.25,0,sunny,-0.66
2011-11-13,02:00:00,0,0,0,0,11.25,0,sunny,0.5
2011-11-13,03:00:00,0,0,0,0,11.25,0,cloudy,-0.93
2011-11-13,04:00:00,0,0,0,0,11.25,0,cloudy,0.68
2011-11-13,05:00:00,0,0,0,0,11.25,0,sunny,-0.93
2011-11-13,06:00:00,0,0,0,0,11.25,0,cloudy,0.21
2011-11-13,07:00:00,191,63,17,54.7,205.9,0,sunny,-0.64
2011-11-13,08:00:00,105,54,26,56.4,308.95,0,cloudy,-0.06
2011-11-13,09:00:00,340,61,19,154.5,228.8,0,sunny,-0.09
2011-11-13,10:00:00,463,73,7,30.6,91.4,0,sunny,0.4
2011-11-13,11:00:00,462,68,12,154.3,148.65,0,cloudy,0.27
2011-11-13,12:00:00,144,60,20,119.3,240.25,0,cloudy,-0.89
2011-11-13,13:00:00,389,75,5,41.7,68.5,0,cloudy,0.22
2011-11-13,14:00:00,290,64,16,182.9,194.45,0,sunny,0.61
2011-11-13,15:00:00,466,78,2,175.5,34.15,1,sunny,-0.92
2011-11-13,16:00:00,447,66,14,166.3,171.55,0,sunny,-0.89
2011-11-13,17:00:00,440,77,3,58.1,45.6,0,sunny,-0.43
2011-11-13,18:00:00,44,75,5,80.8,68.5,0,sunny,0.89
2011-11-13,19:00:00,402,52,28,148.7,331.85,0,cloudy,0.85
2011-11-13,20:00:00,175,67,13,185.4,160.1,0,cloudy,0.82
2011-11-13,21:00:00,0,0,0,0,11.25,0,cloudy,-0.61
2011-11-13,22:00:00,0,0,0,0,11.25,0,sunny,0.34
2011-11-13,23:00:00,0,0,0,0,11.25,0,cloudy,0.26
2011-11-14,00:00:00,0,0,0,0,11.25,1,sunny,0.29
2011-11-14,01:00:00,0,0,0,0,11.25,0,sunny,0.21
2011-11-14,02:00:00,0,0,0,0,11.25,0,cloudy,0.26
2011-11-14,03:00:00,0,0,0,0,11.25,0,sunny,0.88
2011-11-14,04:00:00,0,0,0,0,11.25,0,cloudy,-0.08
2011-11-14,05:00:00,0,0,0,0,11.25,0,sunny,0.52
2011-11-14,06:00:00,0,0,0,0,11.25,0,sunny,0.36
2011-11-14,07:00:00,99,63,17,149.3,205.9,0,sunny,-0.93
2011-11-14,08:00:00,379,76,4,27.9,57.05,0,sunny,0.68
2011-11-14,09:00:00,254,58,22,40.7,263.15,0,cloudy,0.01
2011-11-14,10:00:00,373,80,0,0,11.25,0,sunny,-0.85
2011-11-14,11:00:00,136,73,7,111.5,91.4,0,sunny,-0.35
2011-11-14,12:00:00,33,72,8,177.2,102.85,1,sunny,-0.19
